,Days,5 Minute TimeStamp (Unix),5 Minute TimeStamp (Excel Reading),Sensor Value (Average of last 5),,Boris Bike TimeStamp (Unix),Boris Bike TimeStamp (Excel Readable),Number of Boris Bikes Available,
,,,,Lux Value,Normalized,,,Boris Bike Value,Normalized 
,,43839.33264,07:59:00,09:36:00,-0.421410696,43839.35607,08:32:45,8,-0.564524284
,,43839.33611,08:04:00,04:48:00,-0.399101137,43839.35955,08:37:45,8,-0.564524284
,,43839.33958,08:09:00,19:12:00,-0.356045772,43839.36303,08:42:46,7,-0.692945145
,,43839.34306,08:14:00,09:36:00,-0.302565379,43839.36652,08:47:47,7,-0.692945145
,,43839.34653,08:19:00,00:00:00,-0.237617456,43839.37,08:52:48,6,-0.821366007
,,43839.35,08:24:00,00:00:00,-0.178716049,43839.37348,08:57:49,6,-0.821366007
,,43839.35347,08:29:00,09:36:00,-0.158178744,43839.37696,09:02:49,6,-0.821366007
,,43839.35694,08:34:00,14:24:00,-0.139309444,43839.38044,09:07:50,5,-0.949786869
,,43839.36042,08:39:00,14:24:00,-0.089269311,43839.38393,09:12:51,4,-1.07820773
,,43839.36389,08:44:00,19:12:00,0.041147787,43839.38741,09:17:52,4,-1.07820773
,,43839.36736,08:49:00,19:12:00,0.230362041,43839.39089,09:22:53,4,-1.07820773
,,43839.37083,08:54:00,19:12:00,0.378918688,43839.39438,09:27:55,4,-1.07820773
,,43839.37431,08:59:00,00:00:00,0.39101172,43839.39786,09:32:55,4,-1.07820773
,,43839.37778,09:04:00,19:12:00,0.44720262,43839.40134,09:37:56,4,-1.07820773
,,43839.38125,09:09:00,19:12:00,0.525911579,43839.40483,09:42:58,3,-1.206628592
,,43839.38472,09:14:00,00:00:00,0.642776141,43839.40832,09:47:58,3,-1.206628592
,,43839.38819,09:19:00,00:00:00,0.870041747,43839.41186,09:53:04,4,-1.07820773
,,43839.39167,09:24:00,00:00:00,1.179143821,43839.41534,09:58:05,3,-1.206628592
,,43839.39514,09:29:00,09:36:00,1.425904229,43839.41882,10:03:06,3,-1.206628592
,,43839.39861,09:34:00,00:00:00,1.640451301,43839.42231,10:08:08,3,-1.206628592
,,43839.40208,09:39:00,04:48:00,2.044004127,43839.42579,10:13:09,3,-1.206628592
,,43839.40556,09:44:00,04:48:00,1.780772175,43839.42928,10:18:09,3,-1.206628592
,,43839.40903,09:49:00,04:48:00,1.61397173,43839.43278,10:23:13,3,-1.206628592
,,43839.4125,09:54:00,14:24:00,1.556321327,43839.43627,10:28:14,3,-1.206628592
,,43839.41597,09:59:00,09:36:00,1.518165725,43839.43975,10:33:14,3,-1.206628592
,,43839.41944,10:04:00,14:24:00,1.408285932,43839.44323,10:38:15,3,-1.206628592
,,43839.42292,10:09:00,09:36:00,1.423297972,43839.44671,10:43:16,3,-1.206628592
,,43839.42639,10:14:00,04:48:00,1.420066213,43839.4502,10:48:17,3,-1.206628592
,,43839.42986,10:19:00,09:36:00,1.334163984,43839.45368,10:53:18,2,-1.335049454
,,43839.43333,10:24:00,00:00:00,1.446545784,43839.45716,10:58:18,2,-1.335049454
,,43839.43681,10:29:00,14:24:00,1.431742244,43839.46064,11:03:19,2,-1.335049454
,,43839.44028,10:34:00,04:48:00,1.497211419,43839.46412,11:08:20,2,-1.335049454
,,43839.44375,10:39:00,00:00:00,1.698831456,43839.46761,11:13:21,2,-1.335049454
,,43839.44722,10:44:00,09:36:00,1.818406525,43839.47109,11:18:22,2,-1.335049454
,,43839.45069,10:49:00,14:24:00,1.817468273,43839.47457,11:23:23,2,-1.335049454
,,43839.45417,10:54:00,19:12:00,1.825391294,43839.47805,11:28:24,2,-1.335049454
,,43839.45764,10:59:00,09:36:00,1.855415374,43839.48155,11:33:26,1,-1.463470315
,,43839.46111,11:04:00,19:12:00,1.826955048,43839.48504,11:38:28,0,-1.591891177
,,43839.46458,11:09:00,09:36:00,1.788173945,43839.48853,11:43:29,0,-1.591891177
,,43839.46806,11:14:00,19:12:00,1.797243719,43839.49201,11:48:29,1,-1.463470315
,,43839.47153,11:19:00,00:00:00,1.777540416,43839.49548,11:53:30,1,-1.463470315
,,43839.475,11:24:00,14:24:00,1.763258128,43839.49897,11:58:31,1,-1.463470315
,,43839.47847,11:29:00,00:00:00,1.769200394,43839.50245,12:03:31,2,-1.335049454
,,43839.48194,11:34:00,09:36:00,1.783482682,43839.50593,12:08:32,2,-1.335049454
,,43839.48542,11:39:00,14:24:00,1.801830731,43839.50941,12:13:33,2,-1.335049454
,,43839.48889,11:44:00,00:00:00,1.814028014,43839.51289,12:18:33,2,-1.335049454
,,43839.49236,11:49:00,09:36:00,1.85020286,43839.51637,12:23:34,2,-1.335049454
,,43839.49583,11:54:00,00:00:00,1.858334382,43839.51985,12:28:35,2,-1.335049454
,,43839.49931,11:59:00,04:48:00,1.960603904,43839.52333,12:33:36,2,-1.335049454
,,43839.50278,12:04:00,14:24:00,2.038478862,43839.52681,12:38:36,2,-1.335049454
,,43839.50625,12:09:00,00:00:00,1.994380994,43839.53029,12:43:37,2,-1.335049454
,,43839.50972,12:14:00,04:48:00,2.057035411,43839.53377,12:48:38,2,-1.335049454
,,43839.51319,12:19:00,09:36:00,2.068085941,43839.53725,12:53:38,1,-1.463470315
,,43839.51667,12:24:00,04:48:00,2.081534227,43839.54073,12:58:39,1,-1.463470315
,,43839.52014,12:29:00,00:00:00,2.040772368,43839.54421,13:03:40,1,-1.463470315
,,43839.52361,12:34:00,00:00:00,1.97770095,43839.54769,13:08:41,1,-1.463470315
,,43839.52708,12:39:00,09:36:00,2.006057026,43839.55117,13:13:41,1,-1.463470315
,,43839.53056,12:44:00,09:36:00,2.010748288,43839.55465,13:18:42,1,-1.463470315
,,43839.53403,12:49:00,00:00:00,2.035038603,43839.55813,13:23:42,1,-1.463470315
,,43839.5375,12:54:00,14:24:00,2.010331287,43839.56162,13:28:44,1,-1.463470315
,,43839.54097,12:59:00,14:24:00,2.008767533,43839.5651,13:33:45,1,-1.463470315
,,43839.54444,13:04:00,04:48:00,2.047652886,43839.56858,13:38:45,1,-1.463470315
,,43839.54792,13:09:00,09:36:00,2.020652064,43839.57206,13:43:46,1,-1.463470315
,,43839.55139,13:14:00,19:12:00,1.43028274,43839.57554,13:48:47,1,-1.463470315
,,43839.55486,13:19:00,19:12:00,1.222303436,43839.57902,13:53:47,1,-1.463470315
,,43839.55833,13:24:00,00:00:00,1.14891124,43839.58251,13:58:48,1,-1.463470315
,,43839.56181,13:29:00,19:12:00,0.870458748,43839.58599,14:03:49,1,-1.463470315
,,43839.56528,13:34:00,00:00:00,0.812182843,43839.58947,14:08:50,1,-1.463470315
,,43839.56875,13:39:00,04:48:00,0.820105864,43839.59295,14:13:51,1,-1.463470315
,,43839.57222,13:44:00,19:12:00,0.342952342,43839.59643,14:18:52,1,-1.463470315
,,43839.57569,13:49:00,00:00:00,0.031348261,43839.59992,14:23:53,1,-1.463470315
,,43839.57917,13:54:00,00:00:00,0.036560775,43839.6034,14:28:54,1,-1.463470315
,,43839.58264,13:59:00,19:12:00,0.161556858,43839.60688,14:33:55,1,-1.463470315
,,43839.58611,14:04:00,00:00:00,0.058453333,43839.61037,14:38:56,2,-1.335049454
,,43839.58958,14:09:00,19:12:00,-0.225211673,43839.61385,14:43:57,2,-1.335049454
,,43839.59306,14:14:00,14:24:00,-0.274313554,43839.61733,14:48:58,2,-1.335049454
,,43839.59653,14:19:00,00:00:00,-0.289742595,43839.62082,14:53:59,2,-1.335049454
,,43839.6,14:24:00,04:48:00,-0.278692066,43839.62431,14:59:01,2,-1.335049454
,,43839.60347,14:29:00,09:36:00,-0.251482743,43839.62779,15:04:01,2,-1.335049454
,,43839.60694,14:34:00,09:36:00,-0.254089,43839.63127,15:09:02,2,-1.335049454
,,43839.61042,14:39:00,00:00:00,-0.300167623,43839.63476,15:14:03,2,-1.335049454
,,43839.61389,14:44:00,00:00:00,-0.322060181,43839.63825,15:19:05,2,-1.335049454
,,43839.61736,14:49:00,19:12:00,-0.268475538,43839.64173,15:24:06,2,-1.335049454
,,43839.62083,14:54:00,19:12:00,-0.361779537,43839.64521,15:29:06,2,-1.335049454
,,43839.62431,14:59:00,14:24:00,-0.37022381,43839.64869,15:34:07,2,-1.335049454
,,43839.62778,15:04:00,00:00:00,-0.349165254,43839.65217,15:39:08,2,-1.335049454
,,43839.63125,15:09:00,19:12:00,-0.34405699,43839.65565,15:44:09,2,-1.335049454
,,43839.63472,15:14:00,14:24:00,-0.352501262,43839.65915,15:49:10,2,-1.335049454
,,43839.63819,15:19:00,00:00:00,-0.351250259,43839.66263,15:54:11,2,-1.335049454
,,43839.64167,15:24:00,04:48:00,-0.344890992,43839.66614,15:59:14,2,-1.335049454
,,43839.64514,15:29:00,14:24:00,-0.347288749,43839.66962,16:04:15,2,-1.335049454
,,43839.64861,15:34:00,00:00:00,-0.395556627,43839.6731,16:09:16,2,-1.335049454
,,43839.65208,15:39:00,19:12:00,-0.400873391,43839.67658,16:14:16,2,-1.335049454
,,43839.65556,15:44:00,00:00:00,-0.374706572,43839.68006,16:19:17,2,-1.335049454
,,43839.65903,15:49:00,14:24:00,-0.349895006,43839.68356,16:24:20,2,-1.335049454
,,43839.6625,15:54:00,19:12:00,-0.343535739,43839.68704,16:29:21,4,-1.07820773
,,43839.66597,15:59:00,09:36:00,-0.358339278,43839.69054,16:34:22,4,-1.07820773
,,43839.66944,16:04:00,09:36:00,-0.377625579,43839.69402,16:39:23,4,-1.07820773
,,43839.67292,16:09:00,19:12:00,-0.399309637,43839.6975,16:44:24,4,-1.07820773
,,43839.67639,16:14:00,04:48:00,-0.421514946,43839.70098,16:49:25,5,-0.949786869
,,43839.67986,16:19:00,00:00:00,-0.432565476,43839.70446,16:54:26,5,-0.949786869
,,43839.68333,16:24:00,04:48:00,-0.438194991,43839.70795,16:59:27,5,-0.949786869
,,43839.68681,16:29:00,14:24:00,-0.443199004,43839.71143,17:04:27,5,-0.949786869
,,43839.69028,16:34:00,04:48:00,-0.446013762,43839.71503,17:09:39,6,-0.821366007
,,43839.69375,16:39:00,04:48:00,-0.447577516,43839.71856,17:14:44,6,-0.821366007
,,43839.69722,16:44:00,14:24:00,-0.448411518,43839.72204,17:19:44,6,-0.821366007
,,43839.70069,16:49:00,00:00:00,-0.448724269,43839.72554,17:24:47,5,-0.949786869
,,43839.70417,16:54:00,00:00:00,-0.44924552,43839.72902,17:29:47,5,-0.949786869
,,43839.70764,16:59:00,00:00:00,-0.44924552,43839.7325,17:34:48,5,-0.949786869
,,43839.71111,17:04:00,00:00:00,-0.44924552,43839.73598,17:39:49,6,-0.821366007
,,43839.71458,17:09:00,00:00:00,-0.44924552,43839.73947,17:44:50,7,-0.692945145
,,43839.71806,17:14:00,00:00:00,-0.44924552,43839.74295,17:49:51,8,-0.564524284
,,43839.72153,17:19:00,00:00:00,-0.44924552,43839.74643,17:54:52,7,-0.692945145
,,43839.725,17:24:00,00:00:00,-0.44924552,43839.74991,17:59:52,8,-0.564524284
,,43839.72847,17:29:00,00:00:00,-0.44924552,43839.75339,18:04:53,8,-0.564524284
,,43839.73194,17:34:00,00:00:00,-0.44924552,43839.75688,18:09:54,8,-0.564524284
,,43839.73542,17:39:00,00:00:00,-0.44924552,43839.76036,18:14:55,8,-0.564524284
,,43839.73889,17:44:00,00:00:00,-0.44924552,43839.76385,18:19:57,8,-0.564524284
,,43839.74236,17:49:00,00:00:00,-0.44924552,43839.76733,18:24:57,9,-0.436103422
,,43839.74583,17:54:00,04:48:00,-0.44914127,43839.77081,18:29:58,9,-0.436103422
,,43839.74931,17:59:00,00:00:00,-0.44924552,43839.77429,18:34:59,9,-0.436103422
,,43839.75278,18:04:00,00:00:00,-0.44924552,43839.77777,18:40:00,10,-0.30768256
,,43839.75625,18:09:00,00:00:00,-0.44924552,43839.78126,18:45:01,10,-0.30768256
,,43839.75972,18:14:00,00:00:00,-0.44924552,43839.78474,18:50:01,11,-0.179261699
,,43839.76319,18:19:00,00:00:00,-0.44924552,43839.78822,18:55:02,11,-0.179261699
,,43839.76667,18:24:00,00:00:00,-0.44924552,43839.79172,19:00:04,12,-0.050840837
,,43839.77014,18:29:00,00:00:00,-0.44924552,43839.7952,19:05:05,13,0.077580025
,,43839.77361,18:34:00,00:00:00,-0.44924552,43839.79868,19:10:06,12,-0.050840837
,,43839.77708,18:39:00,00:00:00,-0.44924552,43839.80216,19:15:07,13,0.077580025
,,43839.78056,18:44:00,00:00:00,-0.44924552,43839.80564,19:20:08,13,0.077580025
,,43839.78403,18:49:00,00:00:00,-0.44924552,43839.80912,19:25:08,12,-0.050840837
,,43839.7875,18:54:00,00:00:00,-0.44924552,43839.8126,19:30:09,11,-0.179261699
,,43839.79097,18:59:00,00:00:00,-0.44924552,43839.81608,19:35:10,12,-0.050840837
,,43839.79444,19:04:00,00:00:00,-0.44924552,43839.81957,19:40:10,12,-0.050840837
,,43839.79792,19:09:00,00:00:00,-0.44924552,43839.82305,19:45:11,12,-0.050840837
,,43839.80139,19:14:00,09:36:00,-0.44903702,43839.82653,19:50:12,13,0.077580025
,,43839.80486,19:19:00,00:00:00,-0.448724269,43839.83003,19:55:14,14,0.206000886
,,43839.80833,19:24:00,00:00:00,-0.448724269,43839.83351,20:00:15,14,0.206000886
,,43839.81181,19:29:00,00:00:00,-0.448724269,43839.83699,20:05:16,14,0.206000886
,,43839.81528,19:34:00,00:00:00,-0.448724269,43839.84054,20:10:23,15,0.334421748
,,43839.81875,19:39:00,00:00:00,-0.448724269,43839.84404,20:15:25,15,0.334421748
,,43839.82222,19:44:00,00:00:00,-0.448724269,43839.84753,20:20:27,15,0.334421748
,,43839.82569,19:49:00,00:00:00,-0.448724269,43839.85102,20:25:28,15,0.334421748
,,43839.82917,19:54:00,00:00:00,-0.448724269,43839.85451,20:30:29,15,0.334421748
,,43839.83264,19:59:00,00:00:00,-0.448724269,43839.85799,20:35:31,15,0.334421748
,,43839.83611,20:04:00,00:00:00,-0.448724269,43839.86147,20:40:31,15,0.334421748
,,43839.83958,20:09:00,00:00:00,-0.448724269,43839.86495,20:45:32,15,0.334421748
,,43839.84306,20:14:00,00:00:00,-0.448724269,43839.86859,20:50:46,15,0.334421748
,,43839.84653,20:19:00,00:00:00,-0.448724269,43839.87228,20:56:05,15,0.334421748
,,43839.85,20:24:00,00:00:00,-0.448724269,43839.87576,21:01:06,16,0.46284261
,,43839.85347,20:29:00,00:00:00,-0.448724269,43839.87924,21:06:07,16,0.46284261
,,43839.85694,20:34:00,00:00:00,-0.448724269,43839.88273,21:11:08,16,0.46284261
,,43839.86042,20:39:00,00:00:00,-0.448724269,43839.88621,21:16:09,16,0.46284261
,,43839.86389,20:44:00,00:00:00,-0.448724269,43839.88969,21:21:10,16,0.46284261
,,43839.86736,20:49:00,00:00:00,-0.448724269,43839.89318,21:26:11,16,0.46284261
,,43839.87083,20:54:00,00:00:00,-0.448724269,43839.89666,21:31:12,16,0.46284261
,,43839.87431,20:59:00,00:00:00,-0.448724269,43839.90014,21:36:12,16,0.46284261
,,43839.87778,21:04:00,00:00:00,-0.448724269,43839.90362,21:41:13,18,0.719684333
,,43839.88125,21:09:00,00:00:00,-0.448724269,43839.9071,21:46:14,18,0.719684333
,,43839.88472,21:14:00,00:00:00,-0.448724269,43839.91066,21:51:21,18,0.719684333
,,43839.88819,21:19:00,00:00:00,-0.448724269,43839.91414,21:56:22,18,0.719684333
,,43839.89167,21:24:00,00:00:00,-0.448724269,43839.91762,22:01:23,19,0.848105195
,,43839.89514,21:29:00,00:00:00,-0.448724269,43839.9211,22:06:23,19,0.848105195
,,43839.89861,21:34:00,00:00:00,-0.448724269,43839.92458,22:11:24,19,0.848105195
,,43839.90208,21:39:00,00:00:00,-0.448724269,43839.92807,22:16:25,19,0.848105195
,,43839.90556,21:44:00,00:00:00,-0.448724269,43839.93155,22:21:26,19,0.848105195
,,43839.90903,21:49:00,00:00:00,-0.448724269,43839.93503,22:26:26,18,0.719684333
,,43839.9125,21:54:00,00:00:00,-0.448724269,43839.93851,22:31:27,18,0.719684333
,,43839.91597,21:59:00,00:00:00,-0.448724269,43839.94199,22:36:28,18,0.719684333
,,43839.91944,22:04:00,00:00:00,-0.448724269,43839.94547,22:41:29,19,0.848105195
,,43839.92292,22:09:00,00:00:00,-0.448724269,43839.94895,22:46:29,19,0.848105195
,,43839.92639,22:14:00,00:00:00,-0.448724269,43839.95243,22:51:30,19,0.848105195
,,43839.92986,22:19:00,00:00:00,-0.448724269,43839.95592,22:56:32,19,0.848105195
,,43839.93333,22:24:00,00:00:00,-0.448724269,43839.95941,23:01:33,19,0.848105195
,,43839.93681,22:29:00,00:00:00,-0.448724269,43839.96289,23:06:34,19,0.848105195
,,43839.94028,22:34:00,00:00:00,-0.448724269,43839.96637,23:11:34,19,0.848105195
,,43839.94375,22:39:00,00:00:00,-0.448724269,43839.96985,23:16:35,19,0.848105195
,,43839.94722,22:44:00,00:00:00,-0.448724269,43839.97333,23:21:36,19,0.848105195
,,43839.95069,22:49:00,00:00:00,-0.448724269,43839.97682,23:26:37,19,0.848105195
,,43839.95417,22:54:00,00:00:00,-0.448724269,43839.97753,23:27:39,19,0.848105195
,,43839.95764,22:59:00,00:00:00,-0.448724269,43839.98101,23:32:40,19,0.848105195
,,43839.96111,23:04:00,00:00:00,-0.448724269,43839.9845,23:37:40,19,0.848105195
,,43839.96458,23:09:00,00:00:00,-0.448724269,43839.98798,23:42:41,19,0.848105195
,,43839.96806,23:14:00,00:00:00,-0.448724269,43839.99146,23:47:42,19,0.848105195
,,43839.97153,23:19:00,00:00:00,-0.448724269,43839.99494,23:52:43,19,0.848105195
,,43839.975,23:24:00,00:00:00,-0.448724269,43839.99842,23:57:43,19,0.848105195
,,43839.97847,23:29:00,00:00:00,-0.448724269,43840.0019,00:02:44,19,0.848105195
,,43839.98194,23:34:00,00:00:00,-0.448724269,43840.00538,00:07:45,19,0.848105195
,,43839.98542,23:39:00,00:00:00,-0.448724269,43840.00886,00:12:46,19,0.848105195
,,43839.98889,23:44:00,04:48:00,-0.44914127,43840.01234,00:17:46,19,0.848105195
,,43839.99236,23:49:00,00:00:00,-0.44924552,43840.01583,00:22:47,20,0.976526056
,,43839.99583,23:54:00,00:00:00,-0.44924552,43840.01931,00:27:48,20,0.976526056
,,43839.99931,23:59:00,00:00:00,-0.44924552,43840.02279,00:32:49,20,0.976526056
10/01/2020,10/01/2020,43840.00278,00:04:00,00:00:00,-0.44924552,43840.02627,00:37:50,20,0.976526056
,,43840.00625,00:09:00,00:00:00,-0.44924552,43840.02976,00:42:51,20,0.976526056
,,43840.00972,00:14:00,00:00:00,-0.44924552,43840.03324,00:47:52,20,0.976526056
,,43840.01319,00:19:00,00:00:00,-0.44924552,43840.03672,00:52:53,20,0.976526056
,,43840.01667,00:24:00,00:00:00,-0.44924552,43840.0402,00:57:53,20,0.976526056
,,43840.02014,00:29:00,00:00:00,-0.44924552,43840.04368,01:02:54,20,0.976526056
,,43840.02361,00:34:00,00:00:00,-0.44924552,43840.04717,01:07:55,20,0.976526056
,,43840.02708,00:39:00,00:00:00,-0.44924552,43840.05065,01:12:56,20,0.976526056
,,43840.03056,00:44:00,00:00:00,-0.44924552,43840.05413,01:17:57,20,0.976526056
,,43840.03403,00:49:00,00:00:00,-0.44924552,43840.05761,01:22:57,20,0.976526056
,,43840.0375,00:54:00,00:00:00,-0.44924552,43840.06109,01:27:58,20,0.976526056
,,43840.04097,00:59:00,00:00:00,-0.44924552,43840.06457,01:32:58,20,0.976526056
,,43840.04444,01:04:00,00:00:00,-0.44924552,43840.06805,01:37:59,20,0.976526056
,,43840.04792,01:09:00,00:00:00,-0.44924552,43840.07153,01:43:00,20,0.976526056
,,43840.05139,01:14:00,00:00:00,-0.44924552,43840.07501,01:48:01,20,0.976526056
,,43840.05486,01:19:00,00:00:00,-0.44924552,43840.07849,01:53:02,20,0.976526056
,,43840.05833,01:24:00,00:00:00,-0.44924552,43840.08197,01:58:02,20,0.976526056
,,43840.06181,01:29:00,00:00:00,-0.44924552,43840.08545,02:03:03,20,0.976526056
,,43840.06528,01:34:00,00:00:00,-0.44924552,43840.08894,02:08:04,20,0.976526056
,,43840.06875,01:39:00,00:00:00,-0.44924552,43840.09242,02:13:05,20,0.976526056
,,43840.07222,01:44:00,00:00:00,-0.44924552,43840.0959,02:18:06,20,0.976526056
,,43840.07569,01:49:00,00:00:00,-0.44924552,43840.09938,02:23:07,20,0.976526056
,,43840.07917,01:54:00,00:00:00,-0.44924552,43840.10286,02:28:07,20,0.976526056
,,43840.08264,01:59:00,00:00:00,-0.44924552,43840.10634,02:33:08,20,0.976526056
,,43840.08611,02:04:00,00:00:00,-0.44924552,43840.10983,02:38:09,20,0.976526056
,,43840.08958,02:09:00,00:00:00,-0.44924552,43840.11331,02:43:10,20,0.976526056
,,43840.09306,02:14:00,00:00:00,-0.44924552,43840.11679,02:48:10,20,0.976526056
,,43840.09653,02:19:00,00:00:00,-0.44924552,43840.12027,02:53:11,20,0.976526056
,,43840.1,02:24:00,00:00:00,-0.44924552,43840.12375,02:58:12,20,0.976526056
,,43840.10347,02:29:00,00:00:00,-0.44924552,43840.12723,03:03:13,20,0.976526056
,,43840.10694,02:34:00,00:00:00,-0.44924552,43840.13071,03:08:13,20,0.976526056
,,43840.11042,02:39:00,00:00:00,-0.44924552,43840.13419,03:13:14,20,0.976526056
,,43840.11389,02:44:00,00:00:00,-0.44924552,43840.13767,03:18:14,20,0.976526056
,,43840.11736,02:49:00,00:00:00,-0.44924552,43840.14115,03:23:15,20,0.976526056
,,43840.12083,02:54:00,00:00:00,-0.44924552,43840.14463,03:28:16,20,0.976526056
,,43840.12431,02:59:00,00:00:00,-0.44924552,43840.14811,03:33:17,20,0.976526056
,,43840.12778,03:04:00,00:00:00,-0.44924552,43840.15159,03:38:17,20,0.976526056
,,43840.13125,03:09:00,00:00:00,-0.44924552,43840.15507,03:43:18,20,0.976526056
,,43840.13472,03:14:00,00:00:00,-0.44924552,43840.15855,03:48:19,20,0.976526056
,,43840.13819,03:19:00,00:00:00,-0.44924552,43840.16203,03:53:20,20,0.976526056
,,43840.14167,03:24:00,00:00:00,-0.44924552,43840.16551,03:58:20,20,0.976526056
,,43840.14514,03:29:00,00:00:00,-0.44924552,43840.16899,04:03:21,20,0.976526056
,,43840.14861,03:34:00,00:00:00,-0.44924552,43840.17247,04:08:22,20,0.976526056
,,43840.15208,03:39:00,00:00:00,-0.44924552,43840.17595,04:13:22,20,0.976526056
,,43840.15556,03:44:00,00:00:00,-0.44924552,43840.17943,04:18:23,20,0.976526056
,,43840.15903,03:49:00,00:00:00,-0.44924552,43840.18291,04:23:24,20,0.976526056
,,43840.1625,03:54:00,00:00:00,-0.44924552,43840.18639,04:28:24,20,0.976526056
,,43840.16597,03:59:00,00:00:00,-0.44924552,43840.18988,04:33:25,20,0.976526056
,,43840.16944,04:04:00,00:00:00,-0.44924552,43840.19336,04:38:26,20,0.976526056
,,43840.17292,04:09:00,00:00:00,-0.44924552,43840.19683,04:43:27,20,0.976526056
,,43840.17639,04:14:00,00:00:00,-0.44924552,43840.20031,04:48:27,20,0.976526056
,,43840.17986,04:19:00,00:00:00,-0.44924552,43840.20379,04:53:28,20,0.976526056
,,43840.18333,04:24:00,00:00:00,-0.44924552,43840.20727,04:58:28,20,0.976526056
,,43840.18681,04:29:00,00:00:00,-0.44924552,43840.21075,05:03:29,20,0.976526056
,,43840.19028,04:34:00,00:00:00,-0.44924552,43840.21423,05:08:30,20,0.976526056
,,43840.19375,04:39:00,00:00:00,-0.44924552,43840.21771,05:13:30,20,0.976526056
,,43840.19722,04:44:00,00:00:00,-0.44924552,43840.22119,05:18:31,20,0.976526056
,,43840.20069,04:49:00,00:00:00,-0.44924552,43840.22467,05:23:32,20,0.976526056
,,43840.20417,04:54:00,00:00:00,-0.44924552,43840.22815,05:28:33,20,0.976526056
,,43840.20764,04:59:00,00:00:00,-0.44924552,43840.23163,05:33:33,20,0.976526056
,,43840.21111,05:04:00,00:00:00,-0.44924552,43840.23512,05:38:34,20,0.976526056
,,43840.21458,05:09:00,00:00:00,-0.44924552,43840.2386,05:43:35,20,0.976526056
,,43840.21806,05:14:00,00:00:00,-0.44924552,43840.24208,05:48:36,20,0.976526056
,,43840.22153,05:19:00,00:00:00,-0.44924552,43840.24556,05:53:36,20,0.976526056
,,43840.225,05:24:00,00:00:00,-0.44924552,43840.24904,05:58:37,20,0.976526056
,,43840.22847,05:29:00,00:00:00,-0.44924552,43840.25253,06:03:38,20,0.976526056
,,43840.23194,05:34:00,00:00:00,-0.44924552,43840.25601,06:08:39,20,0.976526056
,,43840.23542,05:39:00,00:00:00,-0.44924552,43840.25949,06:13:40,20,0.976526056
,,43840.23889,05:44:00,00:00:00,-0.44924552,43840.26297,06:18:40,20,0.976526056
,,43840.24236,05:49:00,00:00:00,-0.44924552,43840.26645,06:23:41,20,0.976526056
,,43840.24583,05:54:00,00:00:00,-0.44924552,43840.26994,06:28:43,20,0.976526056
,,43840.24931,05:59:00,00:00:00,-0.44924552,43840.27342,06:33:43,20,0.976526056
,,43840.25278,06:04:00,00:00:00,-0.44924552,43840.2769,06:38:44,20,0.976526056
,,43840.25625,06:09:00,00:00:00,-0.44924552,43840.2804,06:43:47,20,0.976526056
,,43840.25972,06:14:00,00:00:00,-0.44924552,43840.28388,06:48:47,20,0.976526056
,,43840.26319,06:19:00,00:00:00,-0.44924552,43840.28736,06:53:48,20,0.976526056
,,43840.26667,06:24:00,00:00:00,-0.44924552,43840.29084,06:58:49,19,0.848105195
,,43840.27014,06:29:00,00:00:00,-0.44924552,43840.29434,07:03:51,18,0.719684333
,,43840.27361,06:34:00,00:00:00,-0.44924552,43840.29783,07:08:53,18,0.719684333
,,43840.27708,06:39:00,00:00:00,-0.44924552,43840.30132,07:13:54,18,0.719684333
,,43840.28056,06:44:00,00:00:00,-0.44924552,43840.3048,07:18:55,18,0.719684333
,,43840.28403,06:49:00,00:00:00,-0.44924552,43840.30828,07:23:55,18,0.719684333
,,43840.2875,06:54:00,00:00:00,-0.44924552,43840.31176,07:28:56,18,0.719684333
,,43840.29097,06:59:00,00:00:00,-0.44924552,43840.31525,07:33:58,18,0.719684333
,,43840.29444,07:04:00,00:00:00,-0.44924552,43840.31874,07:38:59,18,0.719684333
,,43840.29792,07:09:00,00:00:00,-0.44924552,43840.32222,07:44:00,18,0.719684333
,,43840.30139,07:14:00,14:24:00,-0.44893277,43840.32573,07:49:03,17,0.591263471
,,43840.30486,07:19:00,09:36:00,-0.448515768,43840.32921,07:54:04,17,0.591263471
,,43840.30833,07:24:00,14:24:00,-0.447890267,43840.3327,07:59:05,16,0.46284261
,,43840.31181,07:29:00,04:48:00,-0.448098767,43840.33618,08:04:06,16,0.46284261
,,43840.31528,07:34:00,14:24:00,-0.447369015,43840.33967,08:09:08,16,0.46284261
,,43840.31875,07:39:00,14:24:00,-0.446326513,43840.34315,08:14:08,15,0.334421748
,,43840.32222,07:44:00,00:00:00,-0.444033006,43840.34663,08:19:09,15,0.334421748
,,43840.32569,07:49:00,04:48:00,-0.440801248,43840.35011,08:24:10,13,0.077580025
,,43840.32917,07:54:00,09:36:00,-0.434441981,43840.35359,08:29:10,13,0.077580025
,,43840.33264,07:59:00,04:48:00,-0.425684958,43840.35707,08:34:11,13,0.077580025
,,43840.33611,08:04:00,04:48:00,-0.41525993,43840.36056,08:39:12,10,-0.30768256
,,43840.33958,08:09:00,00:00:00,-0.40024789,43840.36404,08:44:13,9,-0.436103422
,,43840.34306,08:14:00,09:36:00,-0.377625579,43840.36752,08:49:14,8,-0.564524284
,,43840.34653,08:19:00,04:48:00,-0.35166726,43840.37103,08:54:17,7,-0.692945145
